========== Currency ==========
class=Currency | name=Acorns | id=Acorns | display=Acorns | index=1
class=Currency | name=BackroomsCoins | id=BackroomsCoins | display=Backrooms Coins | index=2
class=Currency | name=BasketballCoins | id=BasketballCoins | display=Basketball Coins | index=3
class=Currency | name=BlockPartyCoins | id=BlockPartyCoins | display=Block Party Coins | index=4
class=Currency | name=CannonTycoonCoins | id=CannonTycoonCoins | display=Cannon Tycoon Coins | index=5
class=Currency | name=CardCoins | id=CardCoins | display=Card Coins | index=6
class=Currency | name=CloverCoins | id=CloverCoins | display=Clover Coins | index=7
class=Currency | name=Coins | id=Coins | display=Coins | index=8
class=Currency | name=ColorCoins | id=ColorCoins | display=Color Coins | index=9
class=Currency | name=Diamonds | id=Diamonds | display=Diamonds | index=10
class=Currency | name=Digsite | id=Digsite | display=Digsite Tokens | index=11
class=Currency | name=DinoTycoonCoins | id=DinoTycoonCoins | display=Dino Tycoon Coins | index=12
class=Currency | name=EasterCoins | id=EasterCoins | display=Easter Coins | index=13
class=Currency | name=FactoryCoins | id=FactoryCoins | display=Factory Coins | index=14
class=Currency | name=FantasyCoins | id=FantasyCoins | display=Fantasy Coins | index=15
class=Currency | name=FarmingCoins | id=FarmingCoins | display=Farming Coins | index=16
class=Currency | name=Fishing | id=Fishing | display=Fishing Tokens | index=17
class=Currency | name=FishingEvent | id=FishingEvent | display=Fishing Coins | index=18
class=Currency | name=GameCoins | id=GameCoins | display=Game Coins | index=19
class=Currency | name=GingerbreadCoins | id=GingerbreadCoins | display=Holiday Coins | index=20
class=Currency | name=GingerbreadCoins2 | id=GingerbreadCoins2 | display=Holiday Coins | index=21
class=Currency | name=GlitchCoins | id=GlitchCoins | display=Glitch Coins | index=22
class=Currency | name=GoodVsEvilCoins | id=GoodVsEvilCoins | display=Good vs. Evil Coins | index=23
class=Currency | name=GymCoins | id=GymCoins | display=Gym Coins | index=24
class=Currency | name=HalloweenCandy | id=HalloweenCandy | display=Halloween Candy | index=25
class=Currency | name=HalloweenCoins | id=HalloweenCoins | display=Halloween Candy | index=26
class=Currency | name=LineCoins | id=LineCoins | display=Line Coins | index=27
class=Currency | name=LuckyCoins | id=LuckyCoins | display=Lucky Coins | index=28
class=Currency | name=MiningCoins | id=MiningCoins | display=Mining Coins | index=29
class=Currency | name=RaveCoins | id=RaveCoins | display=Rave Coins | index=30
class=Currency | name=RngCoins | id=RngCoins | display=RNG Coins | index=31
class=Currency | name=SnowstormSurvival | id=SnowstormSurvival | display=Logs | index=32
class=Currency | name=SummerCoins | id=SummerCoins | display=Summer Coins | index=33
class=Currency | name=TechCoins | id=TechCoins | display=Tech Coins | index=34
class=Currency | name=TowerDefenseRubies | id=TowerDefenseRubies | display=Rubies | index=35
class=Currency | name=ValentinesCoins | id=ValentinesCoins | display=Valentines Coins | index=36
class=Currency | name=VoidCoins | id=VoidCoins | display=Void Coins | index=37
class=Currency | name=Woodcutting | id=Woodcutting | display=Woodcutting Tokens | index=38
class=Currency | name=YeetOrbs | id=YeetOrbs | display=Yeet Orbs | index=39

========== WateringCans ==========
class=WateringCans | name=Golden Watering Can | id=Golden Watering Can | display=Golden Watering Can
class=EventUpgrades | name=PetGamesMoreShinyHatchChance | id=PetGamesMoreShinyHatchChance
class=EventUpgrades | name=PurchaseMorePacks | id=PurchaseMorePacks
class=EventUpgrades | name=TrickshotThrowChance | id=TrickshotThrowChance
class=EventUpgrades | name=WingsBetterEfficiency | id=WingsBetterEfficiency
class=EventUpgrades | name=WingsFasterHorizontalSpeed | id=WingsFasterHorizontalSpeed
class=EventUpgrades | name=WingsFasterVerticalSpeed | id=WingsFasterVerticalSpeed
class=EventUpgrades | name=WingsQuickerRechargeTime | id=WingsQuickerRechargeTime
class=EventUpgrades | name=YeetOrbsReach | id=YeetOrbsReach
class=EventUpgrades | name=YeetOrbStrength | id=YeetOrbStrength

========== Raffles ==========
class=Raffles | name=ChestRaffle | id=ChestRaffle | display=Chest Raffle
class=Raffles | name=ChristmasHugeRaffle2 | id=ChristmasHugeRaffle2 | display=Christmas Huge Raffle
class=Raffles | name=ChristmasTitanicRaffle2 | id=ChristmasTitanicRaffle2 | display=Christmas Titanic Raffle
class=Raffles | name=ExclusiveRaffle | id=ExclusiveRaffle | display=Exclusive Raffle
class=Raffles | name=MillionaireRaffle | id=MillionaireRaffle | display=Millionaire Raffle
class=Raffles | name=TileRaffle | id=TileRaffle | display=Block Party Raffle

========== BoostExchange ==========
class=BoostExchange | name=Diamonds | id=Diamonds | display=Diamond Boost
class=BoostExchange | name=Drops | id=Drops | display=Drop Chance Boost
class=BoostExchange | name=Luck | id=Luck | display=Egg Luck Boost

========== ABTests ==========
class=ABTests | name=AutoOpenGates | id=AutoOpenGates
class=ABTests | name=AutoPickStarterPets | id=AutoPickStarterPets
class=ABTests | name=ForceNewUserIntoEvent | id=ForceNewUserIntoEvent
class=ABTests | name=ForeverPack1 | id=ForeverPack1
class=ABTests | name=ForeverPackHuge | id=ForeverPackHuge
class=ABTests | name=NewUserExperience | id=NewUserExperience
class=ABTests | name=RebirthResetTest | id=RebirthResetTest
class=ABTests | name=ShopUI | id=ShopUI
class=ABTests | name=Test | id=Test

========== RoamingPets ==========
class=RoamingPets | name=Candycane Kitsune | id=Candycane Kitsune
class=RoamingPets | name=Candycane Shake Shark | id=Candycane Shake Shark
class=RoamingPets | name=Dark Dragon | id=Dark Dragon
class=RoamingPets | name=Deerserker | id=Deerserker
class=RoamingPets | name=Electric Penguin | id=Electric Penguin
class=RoamingPets | name=Elemental Phoenix | id=Elemental Phoenix
class=RoamingPets | name=Elf Golem | id=Elf Golem
class=RoamingPets | name=Evergreen Unicorn | id=Evergreen Unicorn
class=RoamingPets | name=Festive Walrus | id=Festive Walrus
class=RoamingPets | name=Fire Bat | id=Fire Bat
class=RoamingPets | name=Ghost Axolotl | id=Ghost Axolotl
class=RoamingPets | name=Gingerbread Angelus | id=Gingerbread Angelus
class=RoamingPets | name=Hippomint | id=Hippomint
class=RoamingPets | name=Holiday Dove | id=Holiday Dove
class=RoamingPets | name=Holiday Owl | id=Holiday Owl
class=RoamingPets | name=Holly Capybara | id=Holly Capybara
class=RoamingPets | name=Holly Fawn | id=Holly Fawn
class=RoamingPets | name=Hot Cocoa Cow | id=Hot Cocoa Cow
class=RoamingPets | name=Huge Dark Dragon | id=Huge Dark Dragon
class=RoamingPets | name=Huge Electric Penguin | id=Huge Electric Penguin
class=RoamingPets | name=Huge Pinecone Porcupine | id=Huge Pinecone Porcupine
class=RoamingPets | name=Huge Snowflake Dragon | id=Huge Snowflake Dragon
class=RoamingPets | name=Krampus | id=Krampus
class=RoamingPets | name=Lit Loris | id=Lit Loris
class=RoamingPets | name=Merry Mule | id=Merry Mule
class=RoamingPets | name=Pinecone Porcupine | id=Pinecone Porcupine
class=RoamingPets | name=Poinsettia Peacock | id=Poinsettia Peacock
class=RoamingPets | name=Psychic Seal | id=Psychic Seal
class=RoamingPets | name=Snowflake Dragon | id=Snowflake Dragon
class=RoamingPets | name=Storm Griffin | id=Storm Griffin

========== InstanceQuests ==========
class=InstanceQuests | name=TrickOrTreatOne | id=TrickOrTreatOne | display=Spider Neighborhood
class=InstanceQuests | name=TrickOrTreatTwo | id=TrickOrTreatTwo | display=Grim Reaper Neighborhood

========== Axes ==========
class=Axes | name=Advanced Axe | id=Advanced Axe | display=Advanced Axe
class=Axes | name=Golden Axe | id=Golden Axe | display=Golden Axe
class=Axes | name=Iron Axe | id=Iron Axe | display=Iron Axe
class=Axes | name=Stone Axe | id=Stone Axe | display=Stone Axe
class=Axes | name=Sturdy Axe | id=Sturdy Axe | display=Sturdy Axe
class=Axes | name=Wooden Axe | id=Wooden Axe | display=Wooden Axe

========== DigsiteOres ==========
class=DigsiteOres | name=Amethyst | id=Amethyst | display=Amethyst
class=DigsiteOres | name=Coal | id=Coal | display=Coal
class=DigsiteOres | name=Diamond | id=Diamond | display=Diamond
class=DigsiteOres | name=Emerald | id=Emerald | display=Emerald
class=DigsiteOres | name=Gold | id=Gold | display=Gold
class=DigsiteOres | name=Iron | id=Iron | display=Iron
class=DigsiteOres | name=Platinum | id=Platinum | display=Platinum
class=DigsiteOres | name=Sapphire | id=Sapphire | display=Sapphire

========== MasteryCapes ==========
class=MasteryCapes | name=Boost Exchange Cape | id=Boost Exchange Cape
class=MasteryCapes | name=Breakables Cape | id=Breakables Cape
class=MasteryCapes | name=Digging Cape | id=Digging Cape
class=MasteryCapes | name=Economy Cape | id=Economy Cape
class=MasteryCapes | name=Eggs Cape | id=Eggs Cape
class=MasteryCapes | name=Enchants Cape | id=Enchants Cape
class=MasteryCapes | name=Fishing Cape | id=Fishing Cape
class=MasteryCapes | name=Fruit Cape | id=Fruit Cape
class=MasteryCapes | name=Fuse Cape | id=Fuse Cape
class=MasteryCapes | name=Gifts Cape | id=Gifts Cape
class=MasteryCapes | name=Keys Cape | id=Keys Cape
class=MasteryCapes | name=Master Skill Cape | id=Master Skill Cape
class=MasteryCapes | name=Pets Cape | id=Pets Cape
class=MasteryCapes | name=Potions Cape | id=Potions Cape
class=MasteryCapes | name=Superior Chests Cape | id=Superior Chests Cape

========== NPCQuests ==========
class=NPCQuests | name=ElementalQuests | id=ElementalQuests | display=Elemental Quests
class=NPCQuests | name=FarmingQuests | id=FarmingQuests | display=Farming Quests
class=NPCQuests | name=WoodcuttingQuests | id=WoodcuttingQuests | display=Woodcutting Quests

========== PetCraftingMachines ==========
class=PetCraftingMachines | name=AutumnCraftingMachine | id=AutumnCraftingMachine | display=Craft Pets!
class=PetCraftingMachines | name=AutumnCraftingMachine2 | id=AutumnCraftingMachine2 | display=Craft Pets!
class=PetCraftingMachines | name=GardenCraftMachine | id=GardenCraftMachine | display=Craft Pets!
class=PetCraftingMachines | name=MiningCraftMachine | id=MiningCraftMachine | display=Craft Pets!
class=PetCraftingMachines | name=PetGamesCraftingMachine | id=PetGamesCraftingMachine | display=Craft Pets!

========== Charms ==========
class=Charms | name=Agility | id=Agility | display=function: 0x9f9db950f879f4c5
class=Charms | name=Bonus | id=Bonus | display=function: 0x9469b045396a0345
class=Charms | name=Coins | id=Coins | display=function: 0x301c2e921ee02765
class=Charms | name=Criticals | id=Criticals | display=function: 0xa37f8a53eaceab85
class=Charms | name=Diamonds | id=Diamonds | display=function: 0x39d6825c021ef0a5
class=Charms | name=Glittering | id=Glittering | display=function: 0x11c88b4672928165
class=Charms | name=Lightning | id=Lightning | display=function: 0x49a09369250b3225
class=Charms | name=Overload | id=Overload | display=function: 0xb7eba2464c3f1e05
class=Charms | name=Royalty | id=Royalty | display=function: 0x077537f8e12c5c25
class=Charms | name=Strength | id=Strength | display=function: 0xdcdfc27db32b7785
class=Charms | name=TNT | id=TNT | display=function: 0xcf4a009f3c8b87e5
class=Charms | name=Treasure | id=Treasure | display=function: 0x5e801132065c7105
class=Charms | name=XP | id=XP | display=function: 0xbd3417f4acb75945

========== CraftingMachines ==========
class=CraftingMachines | name=GingerbreadCraftingMachine | id=GingerbreadCraftingMachine | display=Craft Gingerbread!
class=CraftingMachines | name=LockpickCraftingMachine | id=LockpickCraftingMachine | display=Craft Lockpicks!

========== PetAttacks ==========
class=PetAttacks | name=GroundSmash | id=GroundSmash

========== Effects ==========
class=Effects | name=Basketball Hoop | id=Basketball Hoop
class=Effects | name=Basketball Orb Frenzy | id=Basketball Orb Frenzy
class=Effects | name=Block Party Cocktail | id=Block Party Cocktail
class=Effects | name=Block Party Orb Of Luck | id=Block Party Orb Of Luck
class=Effects | name=Block Party Secret Luck | id=Block Party Secret Luck
class=Effects | name=Block Party Shiny Boost | id=Block Party Shiny Boost
class=Effects | name=Block Party Speed | id=Block Party Speed
class=Effects | name=Bucket O' Chum | id=Bucket O' Chum
class=Effects | name=Cannon Corruption | id=Cannon Corruption
class=Effects | name=Cannon Critical Booster | id=Cannon Critical Booster
class=Effects | name=Cannon Damage Booster | id=Cannon Damage Booster
class=Effects | name=Cannon Luck Booster | id=Cannon Luck Booster
class=Effects | name=Cannon Speed Booster | id=Cannon Speed Booster
class=Effects | name=Easter Chest Points Booster | id=Easter Chest Points Booster
class=Effects | name=Easter Chest Tokens Booster | id=Easter Chest Tokens Booster
class=Effects | name=Easter Diamond Egg Booster | id=Easter Diamond Egg Booster
class=Effects | name=Factory Coins Booster | id=Factory Coins Booster
class=Effects | name=Factory Damage Booster | id=Factory Damage Booster
class=Effects | name=Factory Speed Booster | id=Factory Speed Booster
class=Effects | name=Fishing Luck Scroll | id=Fishing Luck Scroll
class=Effects | name=Fishing Speed Scroll | id=Fishing Speed Scroll
class=Effects | name=Fishing XP Scroll | id=Fishing XP Scroll
class=Effects | name=Gym Gloves | id=Gym Gloves
class=Effects | name=Gym Shake | id=Gym Shake
class=Effects | name=Halloween Lucky Egg | id=Halloween Lucky Egg
class=Effects | name=Halloween Trick or Treat Luck | id=Halloween Trick or Treat Luck
class=Effects | name=Instant Luck Potion | id=Instant Luck Potion
class=Effects | name=Login Streak Coins | id=Login Streak Coins
class=Effects | name=Lucky Raid Damage Booster | id=Lucky Raid Damage Booster
class=Effects | name=Lucky Raid Damage Booster V2 | id=Lucky Raid Damage Booster V2
class=Effects | name=Lucky Raid XP Booster | id=Lucky Raid XP Booster
class=Effects | name=Lucky Raid XP Booster V2 | id=Lucky Raid XP Booster V2
class=Effects | name=Mining Currency Booster | id=Mining Currency Booster
class=Effects | name=Mining Damage Booster | id=Mining Damage Booster
class=Effects | name=Mining Speed Booster | id=Mining Speed Booster
class=Effects | name=Springy Shoes | id=Springy Shoes
class=Effects | name=Super Basketball Hoop | id=Super Basketball Hoop
class=Effects | name=Super Gym Gloves | id=Super Gym Gloves
class=Effects | name=Super Gym Shake | id=Super Gym Shake
class=Effects | name=Super Springy Shoes | id=Super Springy Shoes
class=Effects | name=Tower Luck Booster | id=Tower Luck Booster
class=Effects | name=Tower Stacking Booster | id=Tower Stacking Booster

========== Consumables ==========
class=Consumables | name=Basketball Hoop | id=Basketball Hoop
class=Consumables | name=Basketball Orb Frenzy | id=Basketball Orb Frenzy
class=Consumables | name=Bucket O' Chum | id=Bucket O' Chum
class=Consumables | name=Cannon Corruption | id=Cannon Corruption
class=Consumables | name=Cannon Critical Booster | id=Cannon Critical Booster
class=Consumables | name=Cannon Damage Booster | id=Cannon Damage Booster
class=Consumables | name=Cannon Luck Booster | id=Cannon Luck Booster
class=Consumables | name=Cannon Speed Booster | id=Cannon Speed Booster
class=Consumables | name=Easter Chest Points Booster | id=Easter Chest Points Booster
class=Consumables | name=Easter Chest Tokens Booster | id=Easter Chest Tokens Booster
class=Consumables | name=Easter Diamond Egg Booster | id=Easter Diamond Egg Booster
class=Consumables | name=Easter Heroic Chest | id=Easter Heroic Chest
class=Consumables | name=Factory Coins Booster | id=Factory Coins Booster
class=Consumables | name=Factory Damage Booster | id=Factory Damage Booster
class=Consumables | name=Factory Speed Booster | id=Factory Speed Booster
class=Consumables | name=Fishing Luck Scroll | id=Fishing Luck Scroll
class=Consumables | name=Fishing Speed Scroll | id=Fishing Speed Scroll
class=Consumables | name=Fishing XP Scroll | id=Fishing XP Scroll
class=Consumables | name=Gym Gloves | id=Gym Gloves
class=Consumables | name=Gym Shake | id=Gym Shake
class=Consumables | name=Halloween Lucky Egg | id=Halloween Lucky Egg
class=Consumables | name=Halloween Trick or Treat Luck | id=Halloween Trick or Treat Luck
class=Consumables | name=Instant Luck Potion | id=Instant Luck Potion
class=Consumables | name=Instant Lucky Raid XP Booster | id=Instant Lucky Raid XP Booster
class=Consumables | name=Instant Lucky Raid XP Booster V2 | id=Instant Lucky Raid XP Booster V2
class=Consumables | name=Leprechaun Luck Booster | id=Leprechaun Luck Booster
class=Consumables | name=Lucky Raid Damage Booster | id=Lucky Raid Damage Booster
class=Consumables | name=Lucky Raid Damage Booster V2 | id=Lucky Raid Damage Booster V2
class=Consumables | name=Lucky Raid XP Booster | id=Lucky Raid XP Booster
class=Consumables | name=Lucky Raid XP Booster V2 | id=Lucky Raid XP Booster V2
class=Consumables | name=Mining Bejeweled TNT Crate | id=Mining Bejeweled TNT Crate
class=Consumables | name=Mining Bomb | id=Mining Bomb
class=Consumables | name=Mining Coins Booster | id=Mining Coins Booster
class=Consumables | name=Mining Damage Booster | id=Mining Damage Booster
class=Consumables | name=Mining Nuclear TNT Crate | id=Mining Nuclear TNT Crate
class=Consumables | name=Mining Speed Booster | id=Mining Speed Booster
class=Consumables | name=Mining TNT | id=Mining TNT
class=Consumables | name=Mining TNT Crate | id=Mining TNT Crate
class=Consumables | name=Springy Shoes | id=Springy Shoes
class=Consumables | name=Super Basketball Hoop | id=Super Basketball Hoop
class=Consumables | name=Super Gym Gloves | id=Super Gym Gloves
class=Consumables | name=Super Gym Shake | id=Super Gym Shake
class=Consumables | name=Super Springy Shoes | id=Super Springy Shoes
class=Consumables | name=Tower 10 Stack | id=Tower 10 Stack
class=Consumables | name=Tower Luck Booster | id=Tower Luck Booster
class=Consumables | name=Tower Stacking Booster | id=Tower Stacking Booster

========== CardItems ==========
class=CardItems | name=Anime Lemur Card | id=Anime Lemur Card | display=Anime Lemur Card
class=CardItems | name=Anime Tanuki Card | id=Anime Tanuki Card | display=Anime Tanuki Card
class=CardItems | name=Anime Wolf Card | id=Anime Wolf Card | display=Anime Wolf Card
class=CardItems | name=Blue BIG Maskot Card | id=Blue BIG Maskot Card | display=Blue BIG Maskot Card
class=CardItems | name=Camo Axolotl Card | id=Camo Axolotl Card | display=Camo Axolotl Card
class=CardItems | name=Chill Axolotl Card | id=Chill Axolotl Card | display=Chill Axolotl Card
class=CardItems | name=Empyrean Lion Card | id=Empyrean Lion Card | display=Empyrean Lion Card
class=CardItems | name=Error Cat Card | id=Error Cat Card | display=Error Cat Card
class=CardItems | name=Fairy Moth Card | id=Fairy Moth Card | display=Fairy Moth Card
class=CardItems | name=Fancy Axolotl Card | id=Fancy Axolotl Card | display=Fancy Axolotl Card
class=CardItems | name=Gamer Shiba Card | id=Gamer Shiba Card | display=Gamer Shiba Card
class=CardItems | name=Ghostly Bunny Card | id=Ghostly Bunny Card | display=Ghostly Bunny Card
class=CardItems | name=Ghostly Cat Card | id=Ghostly Cat Card | display=Ghostly Cat Card
class=CardItems | name=Ghostly Fox Card | id=Ghostly Fox Card | display=Ghostly Fox Card
class=CardItems | name=Ghoul Horse Card | id=Ghoul Horse Card | display=Ghoul Horse Card
class=CardItems | name=Hellhound Card | id=Hellhound Card | display=Hellhound Card
class=CardItems | name=Hippomelon Card | id=Hippomelon Card | display=Hippomelon Card
class=CardItems | name=Hot Dooooog Card | id=Hot Dooooog Card | display=Hot Dooooog Card
class=CardItems | name=Huge Anime Scorpion Card | id=Huge Anime Scorpion Card | display=Huge Anime Scorpion Card
class=CardItems | name=Huge Arcade Dog Card | id=Huge Arcade Dog Card | display=Huge Arcade Dog Card
class=CardItems | name=Huge Arcane Dominus Card | id=Huge Arcane Dominus Card | display=Huge Arcane Dominus Card
class=CardItems | name=Huge Blurred Axolotl Card | id=Huge Blurred Axolotl Card | display=Huge Blurred Axolotl Card
class=CardItems | name=Huge Ghostly Dragon Card | id=Huge Ghostly Dragon Card | display=Huge Ghostly Dragon Card
class=CardItems | name=Huge Hubert Card | id=Huge Hubert Card | display=Huge Hubert Card
class=CardItems | name=Huge Nightmare Dog Card | id=Huge Nightmare Dog Card | display=Huge Nightmare Dog Card
class=CardItems | name=Huge Ninja Capybara Card | id=Huge Ninja Capybara Card | display=Huge Ninja Capybara Card
class=CardItems | name=Huge Pog Cat Card | id=Huge Pog Cat Card | display=Huge Pog Cat Card
class=CardItems | name=Huge Sea Dragon Card | id=Huge Sea Dragon Card | display=Huge Sea Dragon Card
class=CardItems | name=Huge Storm Axolotl Card | id=Huge Storm Axolotl Card | display=Huge Storm Axolotl Card
class=CardItems | name=Huge Super Spider Card | id=Huge Super Spider Card | display=Huge Super Spider Card
class=CardItems | name=Hydra Cat Card | id=Hydra Cat Card | display=Hydra Cat Card
class=CardItems | name=Immortuus Card | id=Immortuus Card | display=Immortuus Card
class=CardItems | name=Kung Fu Monkey Card | id=Kung Fu Monkey Card | display=Kung Fu Monkey Card
class=CardItems | name=Lumi Axolotl Card | id=Lumi Axolotl Card | display=Lumi Axolotl Card
class=CardItems | name=Nature Axolotl Card | id=Nature Axolotl Card | display=Nature Axolotl Card
class=CardItems | name=Ninja Otter Card | id=Ninja Otter Card | display=Ninja Otter Card
class=CardItems | name=Ninja Snake Card | id=Ninja Snake Card | display=Ninja Snake Card
class=CardItems | name=Noob Card | id=Noob Card | display=Noob Card
class=CardItems | name=Phantom Wolf Card | id=Phantom Wolf Card | display=Phantom Wolf Card
class=CardItems | name=Pixel Dragon Card | id=Pixel Dragon Card | display=Pixel Dragon Card
class=CardItems | name=Pog Dog Card | id=Pog Dog Card | display=Pog Dog Card
class=CardItems | name=Pog Dragon Card | id=Pog Dragon Card | display=Pog Dragon Card
class=CardItems | name=Pog Monkey Card | id=Pog Monkey Card | display=Pog Monkey Card
class=CardItems | name=Pog Shark Card | id=Pog Shark Card | display=Pog Shark Card
class=CardItems | name=Red Balloon Panda Card | id=Red Balloon Panda Card | display=Red Balloon Panda Card
class=CardItems | name=Retro Bulldog Card | id=Retro Bulldog Card | display=Retro Bulldog Card
class=CardItems | name=Sensei Penguin Card | id=Sensei Penguin Card | display=Sensei Penguin Card
class=CardItems | name=Super Axolotl Card | id=Super Axolotl Card | display=Super Axolotl Card
class=CardItems | name=Super Bat Card | id=Super Bat Card | display=Super Bat Card
class=CardItems | name=Super Seal Card | id=Super Seal Card | display=Super Seal Card
class=CardItems | name=Tech Chest Mimic Card | id=Tech Chest Mimic Card | display=Tech Chest Mimic Card
class=CardItems | name=Titanic Anime Cat Card | id=Titanic Anime Cat Card | display=Titanic Anime Cat Card
class=CardItems | name=Titanic Cupcake Pegasus Card | id=Titanic Cupcake Pegasus Card | display=Titanic Cupcake Pegasus Card
class=CardItems | name=Titanic Ghostly Wolf Card | id=Titanic Ghostly Wolf Card | display=Titanic Ghostly Wolf Card
class=CardItems | name=Titanic Pop Cat Card | id=Titanic Pop Cat Card | display=Titanic Pop Cat Card
class=CardItems | name=Titanic Sea Dragon Card | id=Titanic Sea Dragon Card | display=Titanic Sea Dragon Card
class=CardItems | name=Titanic Signature BIG Maskot Card | id=Titanic Signature BIG Maskot Card | display=Titanic Signature BIG Maskot Card
class=CardItems | name=Titanic Super Wolf Card | id=Titanic Super Wolf Card | display=Titanic Super Wolf Card
class=CardItems | name=Wicked Agony Card | id=Wicked Agony Card | display=Wicked Agony Card

========== Boosts ==========
class=Boosts | name=Friends | id=Friends | display=Friends Boost

========== ToolEnchants ==========
class=ToolEnchants | name=Damage | id=Damage
class=ToolEnchants | name=Diamond Farmer | id=Diamond Farmer
class=ToolEnchants | name=Explosive | id=Explosive
class=ToolEnchants | name=Fortune | id=Fortune
class=ToolEnchants | name=Fracture | id=Fracture
class=ToolEnchants | name=Gem Upgrade | id=Gem Upgrade
class=ToolEnchants | name=Gravity | id=Gravity
class=ToolEnchants | name=Lightning | id=Lightning
class=ToolEnchants | name=Lucky | id=Lucky
class=ToolEnchants | name=More Coins | id=More Coins
class=ToolEnchants | name=Player Speed | id=Player Speed
class=ToolEnchants | name=Power Ball | id=Power Ball
class=ToolEnchants | name=Replenish | id=Replenish
class=ToolEnchants | name=XRay | id=XRay

========== Tools ==========
class=Tools | name=Amethyst Pickaxe | id=Amethyst Pickaxe | display=Amethyst Pickaxe
class=Tools | name=Bronze Pickaxe | id=Bronze Pickaxe | display=Bronze Pickaxe
class=Tools | name=Comet Pickaxe | id=Comet Pickaxe | display=Comet Pickaxe
class=Tools | name=Diamond Pickaxe | id=Diamond Pickaxe | display=Diamond Pickaxe
class=Tools | name=Emerald Pickaxe | id=Emerald Pickaxe | display=Emerald Pickaxe
class=Tools | name=Event Basic Fishing Rod | id=Event Basic Fishing Rod | display=Basic Fishing Rod
class=Tools | name=Event Deep Sea Fishing Rod | id=Event Deep Sea Fishing Rod | display=Deep Sea Fishing Rod
class=Tools | name=Event Emerald Fishing Rod | id=Event Emerald Fishing Rod | display=Emerald Fishing Rod
class=Tools | name=Event Frozen Fishing Rod | id=Event Frozen Fishing Rod | display=Frozen Fishing Rod
class=Tools | name=Event Golden Fishing Rod | id=Event Golden Fishing Rod | display=Golden Fishing Rod
class=Tools | name=Event Iron Fishing Rod | id=Event Iron Fishing Rod | display=Iron Fishing Rod
class=Tools | name=Event Kraken Fishing Rod | id=Event Kraken Fishing Rod | display=Kraken Fishing Rod
class=Tools | name=Event Platinum Fishing Rod | id=Event Platinum Fishing Rod | display=Platinum Fishing Rod
class=Tools | name=Event Sapphire Fishing Rod | id=Event Sapphire Fishing Rod | display=Sapphire Fishing Rod
class=Tools | name=Event Stone Fishing Rod | id=Event Stone Fishing Rod | display=Stone Fishing Rod
class=Tools | name=Event Sturdy Fishing Rod | id=Event Sturdy Fishing Rod | display=Sturdy Fishing Rod
class=Tools | name=Gold Pickaxe | id=Gold Pickaxe | display=Gold Pickaxe
class=Tools | name=Iron Pickaxe | id=Iron Pickaxe | display=Iron Pickaxe
class=Tools | name=Molten Pickaxe | id=Molten Pickaxe | display=Molten Pickaxe
class=Tools | name=Obsidian Pickaxe | id=Obsidian Pickaxe | display=Obsidian Pickaxe
class=Tools | name=Ruby Pickaxe | id=Ruby Pickaxe | display=Ruby Pickaxe
class=Tools | name=Sapphire Pickaxe | id=Sapphire Pickaxe | display=Sapphire Pickaxe
class=Tools | name=Solar Pickaxe | id=Solar Pickaxe | display=Solar Pickaxe
class=Tools | name=Stone Pickaxe | id=Stone Pickaxe | display=Stone Pickaxe
class=Tools | name=Wooden Pickaxe | id=Wooden Pickaxe | display=Wooden Pickaxe

========== LeaderboardContests ==========
class=LeaderboardContests | name=S2_RaidMaxDifficulty | id=S2_RaidMaxDifficulty
class=LeaderboardContests | name=S2_RaidRace | id=S2_RaidRace
class=LeaderboardContests | name=S3_RaidRace | id=S3_RaidRace

========== Subscriptions ==========
class=Subscriptions | name=Main | id=Main

========== FarmingFoods ==========
class=FarmingFoods | name=Pixel Burger | id=Pixel Burger
class=FarmingFoods | name=Pixel Carrot | id=Pixel Carrot
class=FarmingFoods | name=Pixel Cookie | id=Pixel Cookie
class=FarmingFoods | name=Pixel Corn | id=Pixel Corn
class=FarmingFoods | name=Pixel Potato | id=Pixel Potato

========== EventFishingPOIs ==========
class=EventFishingPOIs | name=Kraken | id=Kraken
class=EventFishingPOIs | name=Luck | id=Luck

========== EventFishingRods ==========
class=EventFishingRods | name=Event Basic Fishing Rod | id=Event Basic Fishing Rod | display=Basic Fishing Rod
class=EventFishingRods | name=Event Deep Sea Fishing Rod | id=Event Deep Sea Fishing Rod | display=Deep Sea Fishing Rod
class=EventFishingRods | name=Event Emerald Fishing Rod | id=Event Emerald Fishing Rod | display=Emerald Fishing Rod
class=EventFishingRods | name=Event Frozen Fishing Rod | id=Event Frozen Fishing Rod | display=Frozen Fishing Rod
class=EventFishingRods | name=Event Golden Fishing Rod | id=Event Golden Fishing Rod | display=Golden Fishing Rod
class=EventFishingRods | name=Event Iron Fishing Rod | id=Event Iron Fishing Rod | display=Iron Fishing Rod
class=EventFishingRods | name=Event Kraken Fishing Rod | id=Event Kraken Fishing Rod | display=Kraken Fishing Rod
class=EventFishingRods | name=Event Platinum Fishing Rod | id=Event Platinum Fishing Rod | display=Platinum Fishing Rod
class=EventFishingRods | name=Event Sapphire Fishing Rod | id=Event Sapphire Fishing Rod | display=Sapphire Fishing Rod
class=EventFishingRods | name=Event Stone Fishing Rod | id=Event Stone Fishing Rod | display=Stone Fishing Rod
